key;sources;monoculture;inhibition score;test organism;phylogenetic distance (Tamura-Nei);strain A;strain B
P2_m90_1|S3_m140_1;P_S;1;0;Staphylococcus;0.033259744;P2_m90_1;S3_m140_1
P2_m90_1|S3_m140_1;P_S;1;0;Acinetobacter;0.033259744;P2_m90_1;S3_m140_1
P2_m90_1|S3_m140_1;P_S;1;2;Staphylococcus;0.033259744;P2_m90_1;S3_m140_1
P2_m47_1|P3_m228_1;P_P;0;0;Acinetobacter;0.033393936;P2_m47_1;P3_m228_1
P2_m47_1|P3_m228_1;P_P;0;0;Staphylococcus;0.033393936;P2_m47_1;P3_m228_1
P2_m41_1|P2_m47_1;P_P;0;0;Staphylococcus;0.033394093;P2_m41_1;P2_m47_1
P2_m41_1|P2_m47_1;P_P;0;0;Acinetobacter;0.033394093;P2_m41_1;P2_m47_1
P1_m218_1|P3_m123_1;P_P;0;1;Staphylococcus;0.034237598;P1_m218_1;P3_m123_1
P1_m218_1|P3_m123_1;P_P;0;0;Acinetobacter;0.034237598;P1_m218_1;P3_m123_1
P2_m120_1|P2_m45_1;P_P;0;0;Acinetobacter;0.034287721;P2_m120_1;P2_m45_1
P2_m120_1|P2_m45_1;P_P;0;0;Staphylococcus;0.034287721;P2_m120_1;P2_m45_1
S2_m5_1|S3_m128_1;S_S;1;2;Staphylococcus;0.035805715;S2_m5_1;S3_m128_1
P3_m105_1|P3_m112_1;P_P;0;0;Staphylococcus;0.035892999;P3_m105_1;P3_m112_1
P1_m218_1|S3_m194_1;P_S;0;0;Acinetobacter;0.03694572;P1_m218_1;S3_m194_1
P1_m218_1|S3_m194_1;P_S;0;0;Staphylococcus;0.03694572;P1_m218_1;S3_m194_1
P2_m47_1|P3_m171_1;P_P;0;0;Staphylococcus;0.037426592;P2_m47_1;P3_m171_1
P2_m47_1|P3_m171_1;P_P;0;0;Acinetobacter;0.037426592;P2_m47_1;P3_m171_1
P2_m47_1|P3_m171_2;P_P;0;0;Staphylococcus;0.037426592;P2_m47_1;P3_m171_2
P2_m47_1|P3_m171_2;P_P;0;0;Acinetobacter;0.037426592;P2_m47_1;P3_m171_2
P3_m115_1|P3_m173_1;P_P;0;0;Acinetobacter;0.037478864;P3_m115_1;P3_m173_1
P3_m115_1|P3_m173_1;P_P;0;0;Staphylococcus;0.037478864;P3_m115_1;P3_m173_1
P3_m102_1|P3_m181_1;P_P;0;0;Acinetobacter;0.037733214;P3_m102_1;P3_m181_1
P3_m102_1|P3_m181_1;P_P;0;0;Staphylococcus;0.037733214;P3_m102_1;P3_m181_1
P2_m47_2|S3_m209_1;P_S;0;0;Acinetobacter;0.038027327;P2_m47_2;S3_m209_1
P2_m47_2|S3_m209_1;P_S;0;0;Staphylococcus;0.038027327;P2_m47_2;S3_m209_1
P2_m47_3|S3_m209_1;P_S;0;0;Staphylococcus;0.038027327;P2_m47_3;S3_m209_1
P2_m47_3|S3_m209_1;P_S;0;0;Acinetobacter;0.038027327;P2_m47_3;S3_m209_1
P2_m18_1|S2_m56_1;P_S;0;0;Staphylococcus;0.038266209;P2_m18_1;S2_m56_1
P2_m90_1|S2_m56_1;P_S;1;0;Staphylococcus;0.038266209;P2_m90_1;S2_m56_1
P2_m90_1|S2_m56_1;P_S;1;0;Acinetobacter;0.038266209;P2_m90_1;S2_m56_1
P2_m90_1|S2_m56_1;P_S;1;2;Staphylococcus;0.038266209;P2_m90_1;S2_m56_1
P2_m47_2|P3_m228_1;P_P;0;0;Acinetobacter;0.039031457;P2_m47_2;P3_m228_1
P2_m47_2|P3_m228_1;P_P;0;0;Staphylococcus;0.039031457;P2_m47_2;P3_m228_1
P2_m47_3|P3_m228_1;P_P;0;0;Staphylococcus;0.039031457;P2_m47_3;P3_m228_1
P2_m47_3|P3_m228_1;P_P;0;0;Acinetobacter;0.039031457;P2_m47_3;P3_m228_1
P2_m47_2|P2_m77_1;P_P;0;0;Acinetobacter;0.039066328;P2_m47_2;P2_m77_1
P2_m47_2|P2_m77_1;P_P;0;0;Staphylococcus;0.039066328;P2_m47_2;P2_m77_1
P2_m47_3|P2_m77_1;P_P;0;0;Staphylococcus;0.039066328;P2_m47_3;P2_m77_1
P2_m47_3|P2_m77_1;P_P;0;0;Acinetobacter;0.039066328;P2_m47_3;P2_m77_1
P3_m173_1|P3_m181_1;P_P;0;0;Acinetobacter;0.03989893;P3_m173_1;P3_m181_1
P3_m173_1|P3_m181_1;P_P;0;0;Staphylococcus;0.03989893;P3_m173_1;P3_m181_1
P2_m41_1|P2_m47_2;P_P;0;0;Staphylococcus;0.039943486;P2_m41_1;P2_m47_2
P2_m41_1|P2_m47_3;P_P;0;0;Staphylococcus;0.039943486;P2_m41_1;P2_m47_3
P2_m41_1|P2_m47_2;P_P;0;0;Acinetobacter;0.039943486;P2_m41_1;P2_m47_2
P2_m41_1|P2_m47_3;P_P;0;0;Acinetobacter;0.039943486;P2_m41_1;P2_m47_3
P2_m239_1|S2_m55_1;P_S;0;0;Staphylococcus;0.040325873;P2_m239_1;S2_m55_1
P2_m45_1|P3_m118_2;P_P;0;0;Staphylococcus;0.040574451;P2_m45_1;P3_m118_2
P2_m45_1|P3_m118_2;P_P;0;0;Acinetobacter;0.040574451;P2_m45_1;P3_m118_2
P2_m45_1|P3_m118_1;P_P;0;0;Acinetobacter;0.040574451;P2_m45_1;P3_m118_1
P2_m45_1|P3_m118_1;P_P;0;0;Staphylococcus;0.040574451;P2_m45_1;P3_m118_1
P2_m66_1|P2_m70_1;P_P;0;0;Staphylococcus;0.040609144;P2_m66_1;P2_m70_1
P2_m66_1|P2_m70_1;P_P;0;0;Acinetobacter;0.040609144;P2_m66_1;P2_m70_1
P2_m69_1|P2_m70_1;P_P;0;0;Staphylococcus;0.040609144;P2_m69_1;P2_m70_1
P2_m69_1|P2_m70_1;P_P;0;0;Acinetobacter;0.040609144;P2_m69_1;P2_m70_1
P1_m218_1|S3_m140_1;P_S;0;0;Staphylococcus;0.040640947;P1_m218_1;S3_m140_1
P1_m218_1|S3_m140_1;P_S;0;0;Acinetobacter;0.040640947;P1_m218_1;S3_m140_1
P2_m47_2|P3_m145_1;P_P;0;0;Staphylococcus;0.040737579;P2_m47_2;P3_m145_1
P2_m47_2|P3_m145_1;P_P;0;0;Acinetobacter;0.040737579;P2_m47_2;P3_m145_1
P2_m47_2|S3_m210_1;P_S;0;0;Acinetobacter;0.040737579;P2_m47_2;S3_m210_1
P2_m47_2|S3_m210_1;P_S;0;0;Staphylococcus;0.040737579;P2_m47_2;S3_m210_1
P2_m47_3|P3_m145_1;P_P;0;0;Acinetobacter;0.040737579;P2_m47_3;P3_m145_1
P2_m47_3|P3_m145_1;P_P;0;0;Staphylococcus;0.040737579;P2_m47_3;P3_m145_1
P2_m47_3|S3_m210_1;P_S;0;0;Acinetobacter;0.040737579;P2_m47_3;S3_m210_1
P2_m47_3|S3_m210_1;P_S;0;0;Staphylococcus;0.040737579;P2_m47_3;S3_m210_1
P3_m113_1|P3_m115_1;P_P;0;0;Staphylococcus;0.040767158;P3_m113_1;P3_m115_1
P3_m113_1|P3_m115_1;P_P;0;0;Acinetobacter;0.040767158;P3_m113_1;P3_m115_1
P3_m117_2|P3_m118_2;P_P;0;0;Acinetobacter;0.041195439;P3_m117_2;P3_m118_2
P3_m117_2|P3_m118_2;P_P;0;0;Staphylococcus;0.041195439;P3_m117_2;P3_m118_2
P2_m239_1|S2_m125_1;P_S;0;0;Staphylococcus;0.041259922;P2_m239_1;S2_m125_1
P2_m239_1|S2_m125_1;P_S;0;0;Acinetobacter;0.041259922;P2_m239_1;S2_m125_1
P2_m48_1|S3_m199_1;P_S;0;0;Acinetobacter;0.041633476;P2_m48_1;S3_m199_1
P2_m48_1|S3_m199_1;P_S;0;0;Staphylococcus;0.041633476;P2_m48_1;S3_m199_1
P2_m77_1|S3_m199_1;P_S;0;0;Acinetobacter;0.041680951;P2_m77_1;S3_m199_1
P2_m77_1|S3_m199_1;P_S;0;0;Staphylococcus;0.041680951;P2_m77_1;S3_m199_1
P2_m47_1|S3_m190_1;P_S;0;0;Acinetobacter;0.042387991;P2_m47_1;S3_m190_1
P2_m47_1|S3_m190_1;P_S;0;0;Staphylococcus;0.042387991;P2_m47_1;S3_m190_1
P2_m70_1|S2_m54_1;P_S;0;0;Staphylococcus;0.042404161;P2_m70_1;S2_m54_1
P2_m70_1|S2_m54_1;P_S;0;0;Acinetobacter;0.042404161;P2_m70_1;S2_m54_1
P2_m41_1|S3_m199_1;P_S;0;0;Acinetobacter;0.042597485;P2_m41_1;S3_m199_1
P2_m41_1|S3_m199_1;P_S;0;0;Staphylococcus;0.042597485;P2_m41_1;S3_m199_1
P3_m117_2|P3_m118_1;P_P;0;0;Staphylococcus;0.043148565;P3_m117_2;P3_m118_1
P3_m117_2|P3_m118_1;P_P;0;0;Acinetobacter;0.043148565;P3_m117_2;P3_m118_1
P2_m90_1|S3_m130_1;P_S;1;0;Staphylococcus;0.044616133;P2_m90_1;S3_m130_1
P2_m90_1|S3_m130_1;P_S;1;0;Acinetobacter;0.044616133;P2_m90_1;S3_m130_1
P2_m90_1|S3_m130_1;P_S;1;2;Staphylococcus;0.044616133;P2_m90_1;S3_m130_1
P2_m20_1|P2_m68_1;P_P;0;0;Staphylococcus;0.044962708;P2_m20_1;P2_m68_1
P2_m20_1|P2_m68_1;P_P;0;0;Acinetobacter;0.044962708;P2_m20_1;P2_m68_1
P2_m22_1|P2_m70_1;P_P;0;0;Staphylococcus;0.045050581;P2_m22_1;P2_m70_1
P2_m22_1|P2_m70_1;P_P;0;0;Acinetobacter;0.045050581;P2_m22_1;P2_m70_1
P2_m47_2|S3_m199_1;P_S;0;0;Staphylococcus;0.045235568;P2_m47_2;S3_m199_1
P2_m47_2|S3_m199_1;P_S;0;0;Acinetobacter;0.045235568;P2_m47_2;S3_m199_1
P2_m47_3|S3_m199_1;P_S;0;0;Staphylococcus;0.045235568;P2_m47_3;S3_m199_1
P2_m47_3|S3_m199_1;P_S;0;0;Acinetobacter;0.045235568;P2_m47_3;S3_m199_1
P2_m20_1|P2_m73_1;P_P;0;0;Staphylococcus;0.045865695;P2_m20_1;P2_m73_1
P2_m20_1|P2_m73_1;P_P;0;0;Acinetobacter;0.045865695;P2_m20_1;P2_m73_1
P2_m20_1|P2_m73_2;P_P;0;0;Acinetobacter;0.045865695;P2_m20_1;P2_m73_2
P2_m20_1|P2_m73_2;P_P;0;0;Staphylococcus;0.045865695;P2_m20_1;P2_m73_2
P2_m70_1|P2_m72_1;P_P;0;0;Staphylococcus;0.045887793;P2_m70_1;P2_m72_1
P2_m70_1|P2_m72_1;P_P;0;0;Acinetobacter;0.045887793;P2_m70_1;P2_m72_1
P2_m20_1|P2_m88_1;P_P;0;0;Staphylococcus;0.045889855;P2_m20_1;P2_m88_1
P2_m48_1|P3_m145_1;P_P;0;0;Acinetobacter;0.046298364;P2_m48_1;P3_m145_1
P2_m48_1|P3_m145_1;P_P;0;0;Staphylococcus;0.046298364;P2_m48_1;P3_m145_1
P2_m48_1|S3_m210_1;P_S;0;0;Staphylococcus;0.046298364;P2_m48_1;S3_m210_1
P2_m48_1|S3_m210_1;P_S;0;0;Acinetobacter;0.046298364;P2_m48_1;S3_m210_1
P2_m77_1|P3_m145_1;P_P;0;0;Staphylococcus;0.046341901;P2_m77_1;P3_m145_1
P2_m77_1|P3_m145_1;P_P;0;0;Acinetobacter;0.046341901;P2_m77_1;P3_m145_1
P2_m77_1|S3_m210_1;P_S;0;0;Acinetobacter;0.046341901;P2_m77_1;S3_m210_1
P2_m77_1|S3_m210_1;P_S;0;0;Staphylococcus;0.046341901;P2_m77_1;S3_m210_1
P2_m41_1|P3_m145_1;P_P;0;0;Acinetobacter;0.047231249;P2_m41_1;P3_m145_1
P2_m41_1|P3_m145_1;P_P;0;0;Staphylococcus;0.047231249;P2_m41_1;P3_m145_1
P2_m41_1|S3_m210_1;P_S;0;0;Acinetobacter;0.047231249;P2_m41_1;S3_m210_1
P2_m41_1|S3_m210_1;P_S;0;0;Staphylococcus;0.047231249;P2_m41_1;S3_m210_1
P2_m19_1|P2_m68_1;P_P;0;0;Acinetobacter;0.047765406;P2_m19_1;P2_m68_1
P2_m19_1|P2_m68_1;P_P;0;0;Staphylococcus;0.047765406;P2_m19_1;P2_m68_1
P2_m40_1|P2_m73_1;P_P;0;0;Staphylococcus;0.048169458;P2_m40_1;P2_m73_1
P2_m40_1|P2_m73_1;P_P;0;0;Acinetobacter;0.048169458;P2_m40_1;P2_m73_1
P2_m40_1|P2_m73_2;P_P;0;0;Staphylococcus;0.048169458;P2_m40_1;P2_m73_2
P2_m40_1|P2_m73_2;P_P;0;0;Acinetobacter;0.048169458;P2_m40_1;P2_m73_2
P2_m40_1|P2_m68_1;P_P;0;0;Acinetobacter;0.048197623;P2_m40_1;P2_m68_1
P2_m40_1|P2_m68_1;P_P;0;0;Staphylococcus;0.048197623;P2_m40_1;P2_m68_1
P2_m45_1|P2_m46_1;P_P;0;0;Acinetobacter;0.048230166;P2_m45_1;P2_m46_1
P2_m45_1|P2_m46_1;P_P;0;0;Staphylococcus;0.048230166;P2_m45_1;P2_m46_1
P2_m45_1|P3_m152_1;P_P;0;0;Acinetobacter;0.048231844;P2_m45_1;P3_m152_1
P2_m45_1|P3_m152_1;P_P;0;0;Staphylococcus;0.048231844;P2_m45_1;P3_m152_1
P3_m156_1|S2_m58_1;P_S;0;0;Acinetobacter;0.048353295;P3_m156_1;S2_m58_1
P3_m156_1|S2_m58_1;P_S;0;0;Staphylococcus;0.048353295;P3_m156_1;S2_m58_1
P2_m20_1|P3_m163_1;P_P;0;0;Acinetobacter;0.048498259;P2_m20_1;P3_m163_1
P2_m20_1|P3_m163_1;P_P;0;0;Staphylococcus;0.048498259;P2_m20_1;P3_m163_1
P2_m46_1|P3_m117_2;P_P;0;0;Staphylococcus;0.048522718;P2_m46_1;P3_m117_2
P2_m46_1|P3_m117_2;P_P;0;0;Acinetobacter;0.048522718;P2_m46_1;P3_m117_2
P2_m120_1|P3_m117_2;P_P;0;0;Staphylococcus;0.048614882;P2_m120_1;P3_m117_2
P2_m120_1|P3_m117_2;P_P;0;0;Acinetobacter;0.048614882;P2_m120_1;P3_m117_2
P2_m20_1|P3_m144_1;P_P;0;0;Staphylococcus;0.048662129;P2_m20_1;P3_m144_1
P2_m20_1|P3_m144_1;P_P;0;0;Acinetobacter;0.048662129;P2_m20_1;P3_m144_1
P2_m19_1|P2_m73_1;P_P;0;0;Acinetobacter;0.0486695;P2_m19_1;P2_m73_1
P2_m19_1|P2_m73_1;P_P;0;0;Staphylococcus;0.0486695;P2_m19_1;P2_m73_1
P2_m19_1|P2_m73_2;P_P;0;0;Acinetobacter;0.0486695;P2_m19_1;P2_m73_2
P2_m19_1|P2_m73_2;P_P;0;0;Staphylococcus;0.0486695;P2_m19_1;P2_m73_2
P2_m20_1|P3_m141_1;P_P;0;0;Staphylococcus;0.049592164;P2_m20_1;P3_m141_1
P2_m20_1|P3_m141_1;P_P;0;0;Acinetobacter;0.049592164;P2_m20_1;P3_m141_1
P2_m20_1|P2_m67_1;P_P;0;0;Acinetobacter;0.049612502;P2_m20_1;P2_m67_1
P2_m20_1|P2_m67_1;P_P;0;0;Staphylococcus;0.049612502;P2_m20_1;P2_m67_1
P2_m48_1|S3_m190_1;P_S;0;0;Acinetobacter;0.050951953;P2_m48_1;S3_m190_1
P2_m48_1|S3_m190_1;P_S;0;0;Staphylococcus;0.050951953;P2_m48_1;S3_m190_1
P2_m77_1|S3_m190_1;P_S;0;0;Acinetobacter;0.050986646;P2_m77_1;S3_m190_1
P2_m77_1|S3_m190_1;P_S;0;0;Staphylococcus;0.050986646;P2_m77_1;S3_m190_1
P2_m19_1|P3_m163_1;P_P;0;0;Acinetobacter;0.051352095;P2_m19_1;P3_m163_1
P2_m19_1|P3_m163_1;P_P;0;0;Staphylococcus;0.051352095;P2_m19_1;P3_m163_1
P2_m19_1|P3_m144_1;P_P;0;0;Acinetobacter;0.051475088;P2_m19_1;P3_m144_1
P2_m19_1|P3_m144_1;P_P;0;0;Staphylococcus;0.051475088;P2_m19_1;P3_m144_1
P2_m41_1|S3_m190_1;P_S;0;0;Staphylococcus;0.051924036;P2_m41_1;S3_m190_1
P2_m41_1|S3_m190_1;P_S;0;0;Acinetobacter;0.051924036;P2_m41_1;S3_m190_1
P3_m160_1|PUMICE2_m94_2;P_PUMICE;0;0;Staphylococcus;0.052230401;P3_m160_1;PUMICE2_m94_2
P3_m160_1|PUMICE2_m94_2;P_PUMICE;0;0;Acinetobacter;0.052230401;P3_m160_1;PUMICE2_m94_2
P3_m162_1|PUMICE2_m94_2;P_PUMICE;0;0;Acinetobacter;0.052230401;P3_m162_1;PUMICE2_m94_2
P3_m162_1|PUMICE2_m94_2;P_PUMICE;0;0;Staphylococcus;0.052230401;P3_m162_1;PUMICE2_m94_2
PUMICE2_m94_2|S3_m169_1;PUMICE_S;0;0;Acinetobacter;0.052230401;PUMICE2_m94_2;S3_m169_1
PUMICE2_m94_2|S3_m169_1;PUMICE_S;0;0;Staphylococcus;0.052230401;PUMICE2_m94_2;S3_m169_1
P2_m40_1|P3_m141_1;P_P;0;0;Acinetobacter;0.052250524;P2_m40_1;P3_m141_1
P2_m40_1|P3_m141_1;P_P;0;0;Staphylococcus;0.052250524;P2_m40_1;P3_m141_1
P2_m40_1|P2_m67_1;P_P;0;0;Acinetobacter;0.052277192;P2_m40_1;P2_m67_1
P2_m40_1|P2_m67_1;P_P;0;0;Staphylococcus;0.052277192;P2_m40_1;P2_m67_1
P2_m40_1|P3_m163_1;P_P;0;0;Acinetobacter;0.052277192;P2_m40_1;P3_m163_1
P2_m40_1|P3_m163_1;P_P;0;0;Staphylococcus;0.052277192;P2_m40_1;P3_m163_1
P2_m19_1|P3_m141_1;P_P;0;0;Acinetobacter;0.052411324;P2_m19_1;P3_m141_1
P2_m19_1|P3_m141_1;P_P;0;0;Staphylococcus;0.052411324;P2_m19_1;P3_m141_1
P2_m19_1|P2_m67_1;P_P;0;0;Acinetobacter;0.052429659;P2_m19_1;P2_m67_1
P2_m19_1|P2_m67_1;P_P;0;0;Staphylococcus;0.052429659;P2_m19_1;P2_m67_1
P2_m47_2|P3_m171_1;P_P;0;0;Acinetobacter;0.052475772;P2_m47_2;P3_m171_1
P2_m47_2|P3_m171_1;P_P;0;0;Staphylococcus;0.052475772;P2_m47_2;P3_m171_1
P2_m47_2|P3_m171_2;P_P;0;0;Staphylococcus;0.052475772;P2_m47_2;P3_m171_2
P2_m47_2|P3_m171_2;P_P;0;0;Acinetobacter;0.052475772;P2_m47_2;P3_m171_2
P2_m47_3|P3_m171_1;P_P;0;0;Staphylococcus;0.052475772;P2_m47_3;P3_m171_1
P2_m47_3|P3_m171_1;P_P;0;0;Acinetobacter;0.052475772;P2_m47_3;P3_m171_1
P2_m47_3|P3_m171_2;P_P;0;0;Staphylococcus;0.052475772;P2_m47_3;P3_m171_2
P2_m47_3|P3_m171_2;P_P;0;0;Acinetobacter;0.052475772;P2_m47_3;P3_m171_2
P2_m48_1|S3_m209_1;P_S;0;0;Acinetobacter;0.052525905;P2_m48_1;S3_m209_1
P2_m48_1|S3_m209_1;P_S;0;0;Staphylococcus;0.052525905;P2_m48_1;S3_m209_1
P2_m77_1|S3_m209_1;P_S;0;0;Staphylococcus;0.052564823;P2_m77_1;S3_m209_1
P2_m77_1|S3_m209_1;P_S;0;0;Acinetobacter;0.052564823;P2_m77_1;S3_m209_1
P2_m65_1|S2_m58_1;P_S;0;0;Staphylococcus;0.052828124;P2_m65_1;S2_m58_1
P2_m65_1|S2_m58_1;P_S;0;0;Acinetobacter;0.052828124;P2_m65_1;S2_m58_1
PUMICE2_m94_2|S2_m233_1;PUMICE_S;0;0;Staphylococcus;0.053477476;PUMICE2_m94_2;S2_m233_1
PUMICE2_m94_2|S2_m233_1;PUMICE_S;0;0;Acinetobacter;0.053477476;PUMICE2_m94_2;S2_m233_1
P2_m126_1|P3_m165_1;P_P;0;0;Acinetobacter;0.053507651;P2_m126_1;P3_m165_1
P2_m126_1|P3_m165_1;P_P;0;0;Staphylococcus;0.053507651;P2_m126_1;P3_m165_1
P2_m47_2|S3_m190_1;P_S;0;0;Acinetobacter;0.054608534;P2_m47_2;S3_m190_1
P2_m47_2|S3_m190_1;P_S;0;0;Staphylococcus;0.054608534;P2_m47_2;S3_m190_1
P2_m47_3|S3_m190_1;P_S;0;0;Acinetobacter;0.054608534;P2_m47_3;S3_m190_1
P2_m47_3|S3_m190_1;P_S;0;0;Staphylococcus;0.054608534;P2_m47_3;S3_m190_1
P2_m85_1|PUMICE2_m94_2;P_PUMICE;0;0;Acinetobacter;0.05475279;P2_m85_1;PUMICE2_m94_2
P2_m85_1|PUMICE2_m94_2;P_PUMICE;0;0;Staphylococcus;0.05475279;P2_m85_1;PUMICE2_m94_2
P3_m103_1|P3_m123_1;P_P;0;0;Acinetobacter;0.055163808;P3_m103_1;P3_m123_1
P3_m103_1|S3_m213_1;P_S;0;0;Acinetobacter;0.0552761;P3_m103_1;S3_m213_1
P3_m103_1|S2_m2_1;P_S;0;0;Staphylococcus;0.055279277;P3_m103_1;S2_m2_1
P1_m219_1|P3_m228_1;P_P;0;0;Staphylococcus;0.055329936;P1_m219_1;P3_m228_1
P1_m219_1|P3_m228_1;P_P;0;0;Acinetobacter;0.055329936;P1_m219_1;P3_m228_1
P3_m145_1|S3_m209_1;P_S;0;0;Staphylococcus;0.056132314;P3_m145_1;S3_m209_1
P3_m145_1|S3_m209_1;P_S;0;0;Acinetobacter;0.056132314;P3_m145_1;S3_m209_1
S3_m209_1|S3_m210_1;S_S;0;0;Staphylococcus;0.056132314;S3_m209_1;S3_m210_1
S3_m209_1|S3_m210_1;S_S;0;0;Acinetobacter;0.056132314;S3_m209_1;S3_m210_1
P3_m103_1|S2_m1_1;P_S;0;0;Staphylococcus;0.056669537;P3_m103_1;S2_m1_1
P3_m112_1|P3_m188_1;P_P;0;0;Staphylococcus;0.057329264;P3_m112_1;P3_m188_1
PUMICE2_m94_2|S3_m203_1;PUMICE_S;0;0;Staphylococcus;0.057350903;PUMICE2_m94_2;S3_m203_1
PUMICE2_m94_2|S3_m203_1;PUMICE_S;0;0;Acinetobacter;0.057350903;PUMICE2_m94_2;S3_m203_1
P3_m112_1|P3_m177_1;P_P;0;0;Staphylococcus;0.057412094;P3_m112_1;P3_m177_1
P3_m112_1|P3_m114_1;P_P;0;0;Staphylococcus;0.057412094;P3_m112_1;P3_m114_1
P3_m103_1|S2_m91_1;P_S;0;0;Acinetobacter;0.057861128;P3_m103_1;S2_m91_1
P3_m103_1|S2_m60_1;P_S;0;0;Acinetobacter;0.057960915;P3_m103_1;S2_m60_1
P3_m171_2|S3_m209_1;P_S;0;0;Acinetobacter;0.058066619;P3_m171_2;S3_m209_1
P3_m171_2|S3_m209_1;P_S;0;0;Staphylococcus;0.058066619;P3_m171_2;S3_m209_1
P3_m171_1|S3_m209_1;P_S;0;0;Staphylococcus;0.058066619;P3_m171_1;S3_m209_1
P3_m171_1|S3_m209_1;P_S;0;0;Acinetobacter;0.058066619;P3_m171_1;S3_m209_1
P3_m112_1|P3_m184_1;P_P;0;0;Staphylococcus;0.058517241;P3_m112_1;P3_m184_1
P3_m103_1|S2_m13_1;P_S;1;2;Staphylococcus;0.05937664;P3_m103_1;S2_m13_1
P3_m112_1|P3_m115_1;P_P;0;0;Staphylococcus;0.060289841;P3_m112_1;P3_m115_1
P3_m112_1|P3_m115_1;P_P;0;0;Acinetobacter;0.060289841;P3_m112_1;P3_m115_1
S3_m199_1|S3_m209_1;S_S;0;0;Acinetobacter;0.060344902;S3_m199_1;S3_m209_1
S3_m199_1|S3_m209_1;S_S;0;0;Staphylococcus;0.060344902;S3_m199_1;S3_m209_1
P3_m103_1|S3_m128_1;P_S;0;0;Staphylococcus;0.060482862;P3_m103_1;S3_m128_1
P3_m117_2|P3_m152_1;P_P;0;0;Acinetobacter;0.061142429;P3_m117_2;P3_m152_1
P3_m117_2|P3_m152_1;P_P;0;0;Staphylococcus;0.061142429;P3_m117_2;P3_m152_1
P3_m112_1|P3_m181_1;P_P;0;0;Acinetobacter;0.062118419;P3_m112_1;P3_m181_1
P3_m112_1|P3_m181_1;P_P;0;0;Staphylococcus;0.062118419;P3_m112_1;P3_m181_1
P2_m18_1|P3_m103_1;P_P;0;0;Staphylococcus;0.062257847;P2_m18_1;P3_m103_1
S3_m121_1|S3_m139_1;S_S;0;0;Acinetobacter;0.062307414;S3_m121_1;S3_m139_1
S3_m121_1|S3_m139_1;S_S;0;0;Staphylococcus;0.062307414;S3_m121_1;S3_m139_1
P3_m103_1|S3_m140_1;P_S;0;0;Acinetobacter;0.063145147;P3_m103_1;S3_m140_1
P3_m154_1|PUMICE2_m94_2;P_PUMICE;0;0;Acinetobacter;0.065105791;P3_m154_1;PUMICE2_m94_2
P3_m154_1|PUMICE2_m94_2;P_PUMICE;0;0;Staphylococcus;0.065105791;P3_m154_1;PUMICE2_m94_2
PUMICE2_m94_2|S3_m133_1;PUMICE_S;0;0;Acinetobacter;0.065105791;PUMICE2_m94_2;S3_m133_1
PUMICE2_m94_2|S3_m133_1;PUMICE_S;0;0;Staphylococcus;0.065105791;PUMICE2_m94_2;S3_m133_1
P3_m112_1|P3_m113_1;P_P;0;0;Staphylococcus;0.065597843;P3_m112_1;P3_m113_1
P3_m103_1|S3_m194_1;P_S;0;0;Acinetobacter;0.065640951;P3_m103_1;S3_m194_1
P3_m171_2|S3_m139_1;P_S;0;0;Acinetobacter;0.066318342;P3_m171_2;S3_m139_1
P3_m171_2|S3_m139_1;P_S;0;0;Staphylococcus;0.066318342;P3_m171_2;S3_m139_1
P3_m171_1|S3_m139_1;P_S;0;0;Acinetobacter;0.066318342;P3_m171_1;S3_m139_1
P3_m171_1|S3_m139_1;P_S;0;0;Staphylococcus;0.066318342;P3_m171_1;S3_m139_1
P2_m77_1|P3_m171_2;P_P;0;0;Staphylococcus;0.066394092;P2_m77_1;P3_m171_2
P2_m77_1|P3_m171_2;P_P;0;0;Acinetobacter;0.066394092;P2_m77_1;P3_m171_2
P2_m77_1|P3_m171_1;P_P;0;0;Acinetobacter;0.066394092;P2_m77_1;P3_m171_1
P2_m77_1|P3_m171_1;P_P;0;0;Staphylococcus;0.066394092;P2_m77_1;P3_m171_1
P1_m219_1|S3_m199_1;P_S;0;0;Staphylococcus;0.067094531;P1_m219_1;S3_m199_1
P1_m219_1|S3_m199_1;P_S;0;0;Acinetobacter;0.067094531;P1_m219_1;S3_m199_1
P2_m31_1|P2_m39_1;P_P;0;0;Acinetobacter;0.067189258;P2_m31_1;P2_m39_1
P2_m31_1|P2_m39_1;P_P;0;0;Staphylococcus;0.067189258;P2_m31_1;P2_m39_1
P2_m31_3|P2_m39_1;P_P;0;0;Acinetobacter;0.067189258;P2_m31_3;P2_m39_1
P2_m31_3|P2_m39_1;P_P;0;0;Staphylococcus;0.067189258;P2_m31_3;P2_m39_1
P2_m31_4|P2_m39_1;P_P;0;0;Staphylococcus;0.067189258;P2_m31_4;P2_m39_1
P2_m31_4|P2_m39_1;P_P;0;0;Acinetobacter;0.067189258;P2_m31_4;P2_m39_1
P2_m41_1|P3_m171_2;P_P;0;0;Acinetobacter;0.067309278;P2_m41_1;P3_m171_2
P2_m41_1|P3_m171_2;P_P;0;0;Staphylococcus;0.067309278;P2_m41_1;P3_m171_2
P2_m41_1|P3_m171_1;P_P;0;0;Acinetobacter;0.067309278;P2_m41_1;P3_m171_1
P2_m41_1|P3_m171_1;P_P;0;0;Staphylococcus;0.067309278;P2_m41_1;P3_m171_1
